manifest_id,manifest_row_id,sampling_seed,selection_reason,source_window_id,cik,year,quarter,form,filename,path,sic,ff12_code,ff12_name,industry_metadata_source
expansion_2024_batch_02,6ed2d2ba3fbb3e0b,20260308,quarter_round_robin,active_2021_2024,1411057,2024,3,10-K,20240916_10-K_edgar_data_1411057_0001683168-24-006402.txt,2024/QTR3/20240916_10-K_edgar_data_1411057_0001683168-24-006402.txt,,12,Other,unknown
expansion_2024_batch_02,f10c7004ce3a34cb,20260308,quarter_round_robin,active_2021_2024,1414767,2024,3,10-K,20240729_10-K_edgar_data_1414767_0001493152-24-029454.txt,2024/QTR3/20240729_10-K_edgar_data_1414767_0001493152-24-029454.txt,,12,Other,unknown
expansion_2024_batch_02,5d8ff159311efe02,20260308,quarter_round_robin,active_2021_2024,1417892,2024,3,10-K,20240801_10-K_edgar_data_1417892_0001410578-24-001141.txt,2024/QTR3/20240801_10-K_edgar_data_1417892_0001410578-24-001141.txt,,12,Other,unknown
expansion_2024_batch_02,2cbe7ef818bc232e,20260308,quarter_round_robin,active_2021_2024,1420720,2024,3,10-K,20240920_10-K_edgar_data_1420720_0001420720-24-000038.txt,2024/QTR3/20240920_10-K_edgar_data_1420720_0001420720-24-000038.txt,,12,Other,unknown
expansion_2024_batch_02,0553ea5a3b0311fb,20260308,quarter_round_robin,active_2021_2024,1437491,2024,3,10-K,20240716_10-K_edgar_data_1437491_0001214659-24-012432.txt,2024/QTR3/20240716_10-K_edgar_data_1437491_0001214659-24-012432.txt,,12,Other,unknown
expansion_2024_batch_02,f6335d9a8a0d1081,20260308,quarter_round_robin,active_2021_2024,1438461,2024,3,10-K,20240715_10-K_edgar_data_1438461_0001640334-24-001102.txt,2024/QTR3/20240715_10-K_edgar_data_1438461_0001640334-24-001102.txt,,12,Other,unknown
expansion_2024_batch_02,7f19c8b4f2e92f1d,20260308,quarter_round_robin,active_2021_2024,1449792,2024,3,10-K,20240726_10-K_edgar_data_1449792_0001493152-24-029269.txt,2024/QTR3/20240726_10-K_edgar_data_1449792_0001493152-24-029269.txt,,12,Other,unknown
expansion_2024_batch_02,6ee73ed528fdcfd9,20260308,quarter_round_robin,active_2021_2024,1468492,2024,3,10-K,20240729_10-K_edgar_data_1468492_0000950170-24-087271.txt,2024/QTR3/20240729_10-K_edgar_data_1468492_0000950170-24-087271.txt,,12,Other,unknown
expansion_2024_batch_02,da1e8211a91ad285,20260308,quarter_round_robin,active_2021_2024,1474167,2024,3,10-K,20240805_10-K_edgar_data_1474167_0001477932-24-004545.txt,2024/QTR3/20240805_10-K_edgar_data_1474167_0001477932-24-004545.txt,,12,Other,unknown
expansion_2024_batch_02,0ddb093713b72614,20260308,quarter_round_robin,active_2021_2024,1511737,2024,3,10-K,20240823_10-K_edgar_data_1511737_0001511737-24-000053.txt,2024/QTR3/20240823_10-K_edgar_data_1511737_0001511737-24-000053.txt,,12,Other,unknown
