cik,years_present,years_present_count,year_2016_present,year_2017_present,year_2018_present,year_2019_present,year_2020_present,year_2021_present,year_2022_present,year_2023_present,year_2024_present,year_2025_present
0001362190,"2020,2021,2022,2023,2024,2025",6,False,False,False,False,True,True,True,True,True,True
0001362468,2025,1,False,False,False,False,False,False,False,False,False,True
0001362703,"2021,2022,2024",3,False,False,False,False,False,True,True,False,True,False
0001363829,2025,1,False,False,False,False,False,False,False,False,False,True
0001364250,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001364742,"2021,2022,2023,2024",4,False,False,False,False,False,True,True,True,True,False
0001364885,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001364954,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,False,True,True,True,True,True,True,True,True,True
0001364962,"2016,2017,2018",3,True,True,True,False,False,False,False,False,False,False
0001365135,"2021,2023,2025",3,False,False,False,False,False,True,False,True,False,True
0001365555,2018,1,False,False,True,False,False,False,False,False,False,False
0001365916,"2017,2018,2019,2020,2021,2022,2023",7,False,True,True,True,True,True,True,True,False,False
0001366527,2019,1,False,False,False,True,False,False,False,False,False,False
0001366561,"2019,2020,2021,2022,2023,2024",6,False,False,False,True,True,True,True,True,True,False
0001366868,2025,1,False,False,False,False,False,False,False,False,False,True
0001367859,2025,1,False,False,False,False,False,False,False,False,False,True
0001368265,2025,1,False,False,False,False,False,False,False,False,False,True
0001368275,"2021,2022",2,False,False,False,False,False,True,True,False,False,False
0001368308,2019,1,False,False,False,True,False,False,False,False,False,False
0001368365,"2018,2019,2020,2021,2022,2023,2024",7,False,False,True,True,True,True,True,True,True,False
0001368458,"2022,2024,2025",3,False,False,False,False,False,False,True,False,True,True
0001368514,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001368622,"2019,2020,2021,2022,2023,2024,2025",7,False,False,False,True,True,True,True,True,True,True
0001368757,2025,1,False,False,False,False,False,False,False,False,False,True
0001369290,"2018,2019,2020,2021,2022,2023,2024",7,False,False,True,True,True,True,True,True,True,False
0001369568,"2022,2023",2,False,False,False,False,False,False,True,True,False,False
0001369628,2016,1,True,False,False,False,False,False,False,False,False,False
0001370450,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001370637,"2016,2017,2018,2019,2020,2021,2022,2023,2024,2025",10,True,True,True,True,True,True,True,True,True,True
0001370755,"2021,2024",2,False,False,False,False,False,True,False,False,True,False
0001370880,"2016,2017,2018,2019,2020,2021,2022",7,True,True,True,True,True,True,True,False,False,False
0001370946,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001371217,2021,1,False,False,False,False,False,True,False,False,False,False
0001371285,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001371489,"2018,2023,2024,2025",4,False,False,True,False,False,False,False,True,True,True
0001372020,2017,1,False,True,False,False,False,False,False,False,False,False
0001372183,"2022,2023",2,False,False,False,False,False,False,True,True,False,False
0001372299,2025,1,False,False,False,False,False,False,False,False,False,True
0001372414,2019,1,False,False,False,True,False,False,False,False,False,False
0001372612,"2019,2020,2021,2022,2023,2024,2025",7,False,False,False,True,True,True,True,True,True,True
0001373670,2025,1,False,False,False,False,False,False,False,False,False,True
0001373715,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0001374310,"2022,2024,2025",3,False,False,False,False,False,False,True,False,True,True
0001374339,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001374690,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001375151,2019,1,False,False,False,True,False,False,False,False,False,False
0001375205,2025,1,False,False,False,False,False,False,False,False,False,True
0001375365,"2019,2020,2021,2022,2023,2024,2025",7,False,False,False,True,True,True,True,True,True,True
0001375793,"2019,2020,2021,2022,2023,2024,2025",7,False,False,False,True,True,True,True,True,True,True
0001376139,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001376227,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001376321,"2020,2025",2,False,False,False,False,True,False,False,False,False,True
0001376804,"2019,2020,2021",3,False,False,False,True,True,True,False,False,False,False
0001376986,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001377121,2025,1,False,False,False,False,False,False,False,False,False,True
0001377149,"2016,2017,2018,2019,2020,2021,2022,2023,2024,2025",10,True,True,True,True,True,True,True,True,True,True
0001377789,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001377936,"2018,2019,2020,2021,2022,2023,2024",7,False,False,True,True,True,True,True,True,True,False
0001378125,2019,1,False,False,False,True,False,False,False,False,False,False
0001378140,"2020,2021,2022,2023,2024,2025",6,False,False,False,False,True,True,True,True,True,True
0001378590,"2016,2018,2019,2020,2021,2022,2023,2024,2025",9,True,False,True,True,True,True,True,True,True,True
0001378624,2017,1,False,True,False,False,False,False,False,False,False,False
0001378950,2025,1,False,False,False,False,False,False,False,False,False,True
0001379006,"2016,2017,2018",3,True,True,True,False,False,False,False,False,False,False
0001379041,"2019,2020,2021,2024,2025",5,False,False,False,True,True,True,False,False,True,True
0001379245,2023,1,False,False,False,False,False,False,False,True,False,False
0001380106,2025,1,False,False,False,False,False,False,False,False,False,True
0001381197,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001381507,2023,1,False,False,False,False,False,False,False,True,False,False
0001381531,"2016,2017,2018,2019,2020,2021,2022,2024,2025",9,True,True,True,True,True,True,True,False,True,True
0001381871,"2022,2023,2024",3,False,False,False,False,False,False,True,True,True,False
0001382101,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001382574,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001382821,"2018,2019,2021,2022,2023,2024,2025",7,False,False,True,True,False,True,True,True,True,True
0001382943,2020,1,False,False,False,False,True,False,False,False,False,False
0001383088,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001383312,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0001383394,"2020,2021,2022,2023",4,False,False,False,False,True,True,True,True,False,False
0001383701,2017,1,False,True,False,False,False,False,False,False,False,False
0001384101,"2016,2017,2018,2019,2020,2021,2022,2023,2024,2025",10,True,True,True,True,True,True,True,True,True,True
0001384135,"2016,2017,2018,2019,2020,2021",6,True,True,True,True,True,True,False,False,False,False
0001384905,"2019,2020,2021,2022,2023,2024,2025",7,False,False,False,True,True,True,True,True,True,True
0001385157,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001385280,2025,1,False,False,False,False,False,False,False,False,False,True
0001385292,"2017,2018,2019",3,False,True,True,True,False,False,False,False,False,False
0001385613,2025,1,False,False,False,False,False,False,False,False,False,True
0001385799,"2016,2017",2,True,True,False,False,False,False,False,False,False,False
0001385818,2025,1,False,False,False,False,False,False,False,False,False,True
0001385849,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001385867,"2017,2018,2019,2020,2021,2022",6,False,True,True,True,True,True,True,False,False,False
0001386164,"2016,2017,2018,2019,2020",5,True,True,True,True,True,False,False,False,False,False
0001386278,"2020,2024,2025",3,False,False,False,False,True,False,False,False,True,True
0001386301,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001386570,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001387061,2025,1,False,False,False,False,False,False,False,False,False,True
0001387467,"2021,2024,2025",3,False,False,False,False,False,True,False,False,True,True
0001388295,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001388410,"2019,2020",2,False,False,False,True,True,False,False,False,False,False
0001388430,"2019,2020",2,False,False,False,True,True,False,False,False,False,False
0001388658,"2019,2020,2021,2022,2023,2024,2025",7,False,False,False,True,True,True,True,True,True,True
0001389050,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001389067,2023,1,False,False,False,False,False,False,False,True,False,False
0001389122,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001389123,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001389124,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001389125,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001389128,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001389170,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001389518,2024,1,False,False,False,False,False,False,False,False,True,False
0001390478,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001390777,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001390844,"2018,2019,2020",3,False,False,True,True,True,False,False,False,False,False
0001391127,2023,1,False,False,False,False,False,False,False,True,False,False
0001391426,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001392272,2025,1,False,False,False,False,False,False,False,False,False,True
0001392694,"2023,2024",2,False,False,False,False,False,False,False,True,True,False
0001392972,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0001393052,"2019,2020,2021,2022,2023,2024,2025",7,False,False,False,True,True,True,True,True,True,True
0001393311,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001393548,2017,1,False,True,False,False,False,False,False,False,False,False
0001393584,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001393612,"2018,2019,2024,2025",4,False,False,True,True,False,False,False,False,True,True
0001393726,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001393781,2021,1,False,False,False,False,False,True,False,False,False,False
0001393818,"2016,2017,2018,2019,2020,2021,2022,2023,2024,2025",10,True,True,True,True,True,True,True,True,True,True
0001393883,"2019,2023,2024,2025",4,False,False,False,True,False,False,False,True,True,True
0001394056,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0001394108,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0001394638,"2020,2022,2023,2024,2025",5,False,False,False,False,True,False,True,True,True,True
0001395848,2020,1,False,False,False,False,True,False,False,False,False,False
0001395937,"2020,2023,2024,2025",4,False,False,False,False,True,False,False,True,True,True
0001395942,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001396009,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001396238,2016,1,True,False,False,False,False,False,False,False,False,False
0001396536,"2016,2017,2018,2019,2020,2021,2022,2023,2024,2025",10,True,True,True,True,True,True,True,True,True,True
0001396814,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001397047,"2023,2024",2,False,False,False,False,False,False,False,True,True,False
0001397183,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001397187,2025,1,False,False,False,False,False,False,False,False,False,True
0001397702,"2023,2024",2,False,False,False,False,False,False,False,True,True,False
0001397911,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001398659,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,False,True,True,True,True,True,True,True,True,True
0001398805,"2019,2022,2023,2024,2025",5,False,False,False,True,False,False,True,True,True,True
0001398987,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001399352,"2018,2019,2020,2021",4,False,False,True,True,True,True,False,False,False,False
0001399520,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001400118,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001400482,2016,1,True,False,False,False,False,False,False,False,False,False
0001400891,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001401040,2025,1,False,False,False,False,False,False,False,False,False,True
0001401395,"2022,2024",2,False,False,False,False,False,False,True,False,True,False
0001401564,2025,1,False,False,False,False,False,False,False,False,False,True
0001401667,2025,1,False,False,False,False,False,False,False,False,False,True
0001401680,"2016,2017,2018,2019,2020,2021",6,True,True,True,True,True,True,False,False,False,False
0001401708,2023,1,False,False,False,False,False,False,False,True,False,False
0001401914,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001402057,"2019,2020,2021,2022,2023,2024,2025",7,False,False,False,True,True,True,True,True,True,True
0001402436,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0001402829,2019,1,False,False,False,True,False,False,False,False,False,False
0001402945,2022,1,False,False,False,False,False,False,True,False,False,False
0001403085,"2016,2017",2,True,True,False,False,False,False,False,False,False,False
0001403161,"2017,2019,2020,2023,2024,2025",6,False,True,False,True,True,False,False,True,True,True
0001403475,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001403528,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001403568,"2019,2020,2021,2022,2023,2024,2025",7,False,False,False,True,True,True,True,True,True,True
0001404123,"2020,2021,2022,2023",4,False,False,False,False,True,True,True,True,False,False
0001404281,2025,1,False,False,False,False,False,False,False,False,False,True
0001404624,"2017,2018,2019",3,False,True,True,True,False,False,False,False,False,False
0001404644,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001404655,"2017,2018,2019,2020,2023,2024,2025",7,False,True,True,True,True,False,False,True,True,True
0001404912,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001405495,"2019,2020,2021,2022,2023,2024,2025",7,False,False,False,True,True,True,True,True,True,True
0001405513,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001406587,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001406666,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0001407583,2023,1,False,False,False,False,False,False,False,True,False,False
0001407878,"2018,2019,2020,2021",4,False,False,True,True,True,True,False,False,False,False
0001407973,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001408100,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001408198,"2019,2020,2021,2022,2023,2024,2025",7,False,False,False,True,True,True,True,True,True,True
0001408443,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001408710,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001409171,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001409269,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0001409624,2024,1,False,False,False,False,False,False,False,False,True,False
0001409970,"2020,2022,2023,2024,2025",5,False,False,False,False,True,False,True,True,True,True
0001410098,2024,1,False,False,False,False,False,False,False,False,True,False
0001410384,"2017,2018,2020,2021,2022,2023,2024,2025",8,False,True,True,False,True,True,True,True,True,True
0001410636,"2019,2020,2021,2022",4,False,False,False,True,True,True,True,False,False,False
0001411057,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001411059,2019,1,False,False,False,True,False,False,False,False,False,False
0001411165,2022,1,False,False,False,False,False,False,True,False,False,False
0001411207,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001411342,2025,1,False,False,False,False,False,False,False,False,False,True
0001411579,2025,1,False,False,False,False,False,False,False,False,False,True
0001411688,2024,1,False,False,False,False,False,False,False,False,True,False
0001411690,"2019,2020,2021,2023,2024,2025",6,False,False,False,True,True,True,False,True,True,True
0001412043,2016,1,True,False,False,False,False,False,False,False,False,False
0001412408,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001412486,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001412665,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001413329,"2018,2021,2022,2023,2024,2025",6,False,False,True,False,False,True,True,True,True,True
0001413447,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001413754,"2021,2022,2023,2024",4,False,False,False,False,False,True,True,True,True,False
0001413891,"2019,2025",2,False,False,False,True,False,False,False,False,False,True
0001414043,2022,1,False,False,False,False,False,False,True,False,False,False
0001414767,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001414932,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0001415404,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001415605,2022,1,False,False,False,False,False,False,True,False,False,False
0001415813,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001416090,2025,1,False,False,False,False,False,False,False,False,False,True
0001416172,2018,1,False,False,True,False,False,False,False,False,False,False
0001416265,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001417398,"2021,2024,2025",3,False,False,False,False,False,True,False,False,True,True
0001417663,"2023,2024",2,False,False,False,False,False,False,False,True,True,False
0001417892,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001417926,2025,1,False,False,False,False,False,False,False,False,False,True
0001418076,"2023,2024",2,False,False,False,False,False,False,False,True,True,False
0001418091,"2019,2020,2021,2022",4,False,False,False,True,True,True,True,False,False,False
0001418100,"2018,2019,2020,2021,2022,2023",6,False,False,True,True,True,True,True,True,False,False
0001418135,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001419041,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001419275,2025,1,False,False,False,False,False,False,False,False,False,True
0001419536,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001419612,2025,1,False,False,False,False,False,False,False,False,False,True
0001419806,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001420302,"2018,2019,2020",3,False,False,True,True,True,False,False,False,False,False
0001420520,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001420565,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001420720,"2020,2021,2022,2023,2024,2025",6,False,False,False,False,True,True,True,True,True,True
0001420800,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001420811,2016,1,True,False,False,False,False,False,False,False,False,False
0001420924,2025,1,False,False,False,False,False,False,False,False,False,True
0001421461,2025,1,False,False,False,False,False,False,False,False,False,True
0001421517,2022,1,False,False,False,False,False,False,True,False,False,False
0001422059,2017,1,False,True,False,False,False,False,False,False,False,False
0001422143,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001422892,"2020,2021,2023,2024,2025",5,False,False,False,False,True,True,False,True,True,True
0001422930,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001423774,"2021,2022,2023,2024",4,False,False,False,False,False,True,True,True,True,False
0001423869,2025,1,False,False,False,False,False,False,False,False,False,True
0001424657,"2019,2022,2025",3,False,False,False,True,False,False,True,False,False,True
0001424755,"2018,2019",2,False,False,True,True,False,False,False,False,False,False
0001424844,2020,1,False,False,False,False,True,False,False,False,False,False
0001424929,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001425292,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001425627,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001426332,2024,1,False,False,False,False,False,False,False,False,True,False
0001426800,2025,1,False,False,False,False,False,False,False,False,False,True
0001427437,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001427570,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001428040,"2016,2017",2,True,True,False,False,False,False,False,False,False,False
0001428042,"2016,2017",2,True,True,False,False,False,False,False,False,False,False
0001428043,"2016,2017",2,True,True,False,False,False,False,False,False,False,False
0001428336,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001428397,2016,1,True,False,False,False,False,False,False,False,False,False
0001428439,"2020,2021,2022,2023,2024,2025",6,False,False,False,False,True,True,True,True,True,True
0001428522,"2016,2017,2022",3,True,True,False,False,False,False,True,False,False,False
0001429260,2025,1,False,False,False,False,False,False,False,False,False,True
0001429393,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001430723,2025,1,False,False,False,False,False,False,False,False,False,True
0001431567,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001431695,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001431959,"2023,2024",2,False,False,False,False,False,False,False,True,True,False
0001432133,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001432150,"2016,2017",2,True,True,False,False,False,False,False,False,False,False
0001433195,"2019,2020,2021,2024,2025",5,False,False,False,True,True,True,False,False,True,True
0001433270,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001433642,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001433660,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001433714,"2018,2019,2020,2021",4,False,False,True,True,True,True,False,False,False,False
0001434316,2025,1,False,False,False,False,False,False,False,False,False,True
0001434588,2025,1,False,False,False,False,False,False,False,False,False,True
0001434621,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001434868,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001435064,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001436126,"2016,2018,2019,2020,2021,2022,2023,2024,2025",9,True,False,True,True,True,True,True,True,True,True
0001436229,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001436975,2025,1,False,False,False,False,False,False,False,False,False,True
0001437071,2025,1,False,False,False,False,False,False,False,False,False,True
0001437107,"2022,2024,2025",3,False,False,False,False,False,False,True,False,True,True
0001437226,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0001437283,"2020,2021,2022,2023,2024,2025",6,False,False,False,False,True,True,True,True,True,True
0001437352,"2023,2024",2,False,False,False,False,False,False,False,True,True,False
0001437402,"2022,2025",2,False,False,False,False,False,False,True,False,False,True
0001437479,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001437491,"2018,2019,2020,2021,2022,2023,2024",7,False,False,True,True,True,True,True,True,True,False
0001437578,"2020,2021,2024,2025",4,False,False,False,False,True,True,False,False,True,True
0001437750,2025,1,False,False,False,False,False,False,False,False,False,True
0001437925,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001437958,2025,1,False,False,False,False,False,False,False,False,False,True
0001438133,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001438231,"2019,2020,2021,2022,2023,2024,2025",7,False,False,False,True,True,True,True,True,True,True
0001438423,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001438461,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001438533,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001438943,2024,1,False,False,False,False,False,False,False,False,True,False
0001439222,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001439264,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001439288,2025,1,False,False,False,False,False,False,False,False,False,True
0001439404,"2016,2017,2018,2019,2020,2021,2022",7,True,True,True,True,True,True,True,False,False,False
0001439725,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001440153,2022,1,False,False,False,False,False,False,True,False,False,False
0001441683,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0001441816,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001442145,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0001442236,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001442836,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001443611,"2019,2020,2021,2023",4,False,False,False,True,True,True,False,True,False,False
0001443646,"2016,2017,2018,2019,2020,2021,2022,2023,2024,2025",10,True,True,True,True,True,True,True,True,True,True
0001443669,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001444192,2025,1,False,False,False,False,False,False,False,False,False,True
0001444363,"2018,2019,2020",3,False,False,True,True,True,False,False,False,False,False
0001444380,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001445283,2021,1,False,False,False,False,False,True,False,False,False,False
0001445305,"2021,2024,2025",3,False,False,False,False,False,True,False,False,True,True
0001446159,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0001447028,2025,1,False,False,False,False,False,False,False,False,False,True
0001447362,"2020,2021,2022,2023,2024,2025",6,False,False,False,False,True,True,True,True,True,True
0001447380,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0001447669,"2017,2018,2019,2021,2022,2023,2024,2025",8,False,True,True,True,False,True,True,True,True,True
0001448056,"2019,2020,2021,2022,2023",5,False,False,False,True,True,True,True,True,False,False
0001448431,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001448893,2025,1,False,False,False,False,False,False,False,False,False,True
0001449278,2016,1,True,False,False,False,False,False,False,False,False,False
0001449488,2024,1,False,False,False,False,False,False,False,False,True,False
0001449792,2024,1,False,False,False,False,False,False,False,False,True,False
0001450704,"2022,2023,2024",3,False,False,False,False,False,False,True,True,True,False
0001450720,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001450722,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001450973,"2016,2019",2,True,False,False,True,False,False,False,False,False,False
0001451505,2025,1,False,False,False,False,False,False,False,False,False,True
0001451809,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001451929,2019,1,False,False,False,True,False,False,False,False,False,False
0001452751,2017,1,False,True,False,False,False,False,False,False,False,False
0001452936,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001453593,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001453814,"2018,2019",2,False,False,True,True,False,False,False,False,False,False
0001454124,2019,1,False,False,False,True,False,False,False,False,False,False
0001454510,2023,1,False,False,False,False,False,False,False,True,False,False
0001454789,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001454938,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001455684,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001456212,2019,1,False,False,False,True,False,False,False,False,False,False
0001456772,2025,1,False,False,False,False,False,False,False,False,False,True
0001457612,2019,1,False,False,False,True,False,False,False,False,False,False
0001458412,2024,1,False,False,False,False,False,False,False,False,True,False
0001458581,"2016,2017",2,True,True,False,False,False,False,False,False,False,False
0001459188,"2023,2024",2,False,False,False,False,False,False,False,True,True,False
0001459200,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,False,True,True,True,True,True,True,True,True,True
0001459417,"2017,2018,2019,2020,2021,2022,2023,2024",8,False,True,True,True,True,True,True,True,True,False
0001459839,2025,1,False,False,False,False,False,False,False,False,False,True
0001460329,"2016,2017,2018,2019,2020,2021,2023,2024,2025",9,True,True,True,True,True,True,False,True,True,True
0001460602,"2019,2020,2021,2022,2023,2024",6,False,False,False,True,True,True,True,True,True,False
0001461219,2025,1,False,False,False,False,False,False,False,False,False,True
0001461237,2025,1,False,False,False,False,False,False,False,False,False,True
0001462056,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001462120,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001462223,"2020,2021,2022,2023,2024,2025",6,False,False,False,False,True,True,True,True,True,True
0001462418,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001463101,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001463172,"2017,2018,2019,2020,2021,2022",6,False,True,True,True,True,True,True,False,False,False
0001463208,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001463913,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001463972,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0001464343,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001464423,2025,1,False,False,False,False,False,False,False,False,False,True
0001464790,2025,1,False,False,False,False,False,False,False,False,False,True
0001466026,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
