cik,years_present,annual_filing_count,year_2021_present,year_2022_present,year_2023_present,year_2024_present,years_present_count
0000088000,"2021,2022,2023,2024",4,True,True,True,True,4
0000088121,"2021,2022,2023,2024",4,True,True,True,True,4
0000088205,"2021,2022,2023,2024",4,True,True,True,True,4
0000088790,"2021,2022",3,True,True,False,False,2
0000088941,"2021,2022,2023,2024",4,True,True,True,True,4
0000088948,"2021,2022,2023,2024",5,True,True,True,True,4
0000089089,"2021,2022,2023,2024",4,True,True,True,True,4
0000089140,"2021,2022,2023,2024",7,True,True,True,True,4
0000089439,"2021,2022,2023,2024",4,True,True,True,True,4
0000089800,"2021,2022,2023,2024",4,True,True,True,True,4
0000090144,"2021,2022,2023,2024",4,True,True,True,True,4
0000090168,"2021,2022,2024",4,True,True,False,True,3
0000090498,"2021,2022,2023,2024",4,True,True,True,True,4
0000090896,"2021,2022,2023,2024",4,True,True,True,True,4
0000091142,"2021,2022,2023,2024",4,True,True,True,True,4
0000091419,"2021,2022,2023,2024",4,True,True,True,True,4
0000091440,"2021,2022,2023,2024",4,True,True,True,True,4
0000091576,"2021,2022,2023,2024",4,True,True,True,True,4
0000091668,"2021,2022,2023,2024",6,True,True,True,True,4
0000091767,"2021,2022,2023,2024",4,True,True,True,True,4
0000091882,"2021,2022,2023,2024",4,True,True,True,True,4
0000091928,"2021,2022",2,True,True,False,False,2
0000092103,"2021,2022,2023,2024",7,True,True,True,True,4
0000092108,"2021,2022,2023,2024",4,True,True,True,True,4
0000092116,"2021,2022,2023,2024",4,True,True,True,True,4
0000092122,"2021,2022,2023,2024",4,True,True,True,True,4
0000092195,2024,1,False,False,False,True,1
0000092230,"2021,2022,2023,2024",4,True,True,True,True,4
0000092380,"2021,2022,2023,2024",4,True,True,True,True,4
0000092416,"2021,2022,2023,2024",4,True,True,True,True,4
0000092487,"2021,2022,2023,2024",4,True,True,True,True,4
0000092521,"2021,2022,2023,2024",4,True,True,True,True,4
0000093314,"2021,2022,2023,2024",4,True,True,True,True,4
0000093389,"2021,2022,2023,2024",4,True,True,True,True,4
0000093410,"2021,2022,2023,2024",4,True,True,True,True,4
0000093556,"2021,2022,2023,2024",5,True,True,True,True,4
0000093676,"2021,2022,2023",4,True,True,True,False,3
0000093751,"2021,2022,2023,2024",4,True,True,True,True,4
0000094049,"2021,2022,2023,2024",4,True,True,True,True,4
0000094344,"2021,2022,2023,2024",4,True,True,True,True,4
0000094845,"2021,2022,2023,2024",4,True,True,True,True,4
0000095029,"2021,2022,2023,2024",4,True,True,True,True,4
0000095552,"2021,2022,2023,2024",4,True,True,True,True,4
0000095574,"2021,2022,2023,2024",4,True,True,True,True,4
0000095953,"2021,2022,2023,2024",4,True,True,True,True,4
0000096021,"2021,2022,2023,2024",4,True,True,True,True,4
0000096223,"2021,2022,2023,2024",4,True,True,True,True,4
0000096271,"2021,2022,2023,2024",4,True,True,True,True,4
0000096536,"2021,2022,2023,2024",4,True,True,True,True,4
0000096699,"2021,2022",2,True,True,False,False,2
0000096793,"2021,2022,2023,2024",5,True,True,True,True,4
0000096869,"2021,2022,2023,2024",4,True,True,True,True,4
0000096885,"2021,2022,2023,2024",4,True,True,True,True,4
0000096943,"2021,2022,2023,2024",4,True,True,True,True,4
0000097134,"2021,2022,2023,2024",4,True,True,True,True,4
0000097210,"2021,2022,2023,2024",4,True,True,True,True,4
0000097216,"2021,2022,2023,2024",4,True,True,True,True,4
0000097476,"2021,2022,2023,2024",4,True,True,True,True,4
0000097745,"2021,2022,2023,2024",4,True,True,True,True,4
0000098222,"2021,2022,2023,2024",5,True,True,True,True,4
0000098338,"2021,2022,2023",6,True,True,True,False,3
0000098362,"2021,2022,2023,2024",4,True,True,True,True,4
0000098677,"2021,2022,2023,2024",5,True,True,True,True,4
0000099106,"2021,2022,2023,2024",4,True,True,True,True,4
0000099250,"2021,2022,2023,2024",4,True,True,True,True,4
0000099302,"2021,2022,2023,2024",4,True,True,True,True,4
0000099780,"2021,2022,2023,2024",4,True,True,True,True,4
0000100122,"2021,2022,2023,2024",5,True,True,True,True,4
0000100378,"2021,2022,2023,2024",4,True,True,True,True,4
0000100493,"2021,2022,2023,2024",5,True,True,True,True,4
0000100517,"2021,2022,2023,2024",4,True,True,True,True,4
0000100591,"2021,2022,2023,2024",4,True,True,True,True,4
0000100716,"2021,2022",3,True,True,False,False,2
0000100726,"2021,2022,2023,2024",4,True,True,True,True,4
0000100790,"2021,2022,2023,2024",4,True,True,True,True,4
0000100826,"2021,2022,2023,2024",4,True,True,True,True,4
0000100885,"2021,2022,2023,2024",4,True,True,True,True,4
0000101199,"2021,2022,2023,2024",5,True,True,True,True,4
0000101295,"2021,2022,2023,2024",5,True,True,True,True,4
0000101382,"2021,2022,2023,2024",4,True,True,True,True,4
0000101538,"2021,2022,2023,2024",5,True,True,True,True,4
0000101594,"2021,2022,2023,2024",4,True,True,True,True,4
0000101778,"2021,2022,2023,2024",4,True,True,True,True,4
0000101829,"2021,2022,2023,2024",4,True,True,True,True,4
0000101984,"2021,2022,2023,2024",4,True,True,True,True,4
0000102037,"2021,2022,2023,2024",4,True,True,True,True,4
0000102109,"2021,2022,2023,2024",5,True,True,True,True,4
0000102212,"2021,2022,2023,2024",4,True,True,True,True,4
0000102729,"2021,2022,2023,2024",4,True,True,True,True,4
0000102752,"2021,2022,2023,2024",4,True,True,True,True,4
0000103145,"2021,2022,2023,2024",4,True,True,True,True,4
0000103379,"2021,2022,2023,2024",4,True,True,True,True,4
0000103595,"2021,2022,2023,2024",4,True,True,True,True,4
0000103682,"2021,2022,2023,2024",4,True,True,True,True,4
0000103730,"2021,2022,2023,2024",4,True,True,True,True,4
0000103872,"2021,2022",2,True,True,False,False,2
0000104169,"2021,2022,2023,2024",4,True,True,True,True,4
0000104819,2021,1,True,False,False,False,1
0000104889,"2021,2022,2023,2024",4,True,True,True,True,4
0000104894,"2021,2022,2023,2024",4,True,True,True,True,4
0000104918,"2021,2022,2023,2024",4,True,True,True,True,4
0000105016,"2021,2022,2023,2024",4,True,True,True,True,4
0000105132,"2021,2022,2023,2024",4,True,True,True,True,4
0000105319,"2021,2022,2023,2024",5,True,True,True,True,4
0000105418,"2021,2022,2023,2024",4,True,True,True,True,4
0000105634,"2021,2022,2023,2024",4,True,True,True,True,4
0000105744,"2021,2022,2023,2024",4,True,True,True,True,4
0000105770,"2021,2022,2023,2024",4,True,True,True,True,4
0000106040,"2021,2022,2023,2024",4,True,True,True,True,4
0000106532,"2021,2022,2023,2024",4,True,True,True,True,4
0000106535,"2021,2022,2023,2024",4,True,True,True,True,4
0000106640,"2021,2022,2023,2024",4,True,True,True,True,4
0000107140,"2021,2022,2023,2024",4,True,True,True,True,4
0000107263,"2021,2022,2023,2024",4,True,True,True,True,4
0000107687,"2021,2022,2023,2024",4,True,True,True,True,4
0000107815,"2021,2022,2023,2024",4,True,True,True,True,4
0000107832,"2021,2022,2023,2024",4,True,True,True,True,4
0000107833,"2021,2022,2023,2024",4,True,True,True,True,4
0000108312,"2021,2022,2023,2024",4,True,True,True,True,4
0000108385,"2021,2022,2023,2024",4,True,True,True,True,4
0000108516,"2021,2022,2023,2024",5,True,True,True,True,4
0000108772,"2021,2022,2023,2024",4,True,True,True,True,4
0000108985,"2021,2022,2023,2024",4,True,True,True,True,4
0000109177,"2021,2022,2023,2024",8,True,True,True,True,4
0000109198,"2021,2022,2023,2024",4,True,True,True,True,4
0000109380,"2021,2022,2023,2024",4,True,True,True,True,4
0000109563,"2021,2022,2023,2024",5,True,True,True,True,4
0000109657,"2021,2022,2023,2024",4,True,True,True,True,4
0000110019,"2021,2022,2023,2024",4,True,True,True,True,4
0000110471,"2021,2022,2023,2024",4,True,True,True,True,4
0000110621,"2021,2022,2023,2024",4,True,True,True,True,4
0000200406,"2021,2022,2023,2024",4,True,True,True,True,4
0000201533,"2021,2022,2023,2024",4,True,True,True,True,4
0000202058,"2021,2022,2023,2024",4,True,True,True,True,4
0000202584,"2021,2022,2023,2024",4,True,True,True,True,4
0000202947,"2021,2022,2023,2024",4,True,True,True,True,4
0000203527,2021,1,True,False,False,False,1
0000203596,"2021,2022,2023,2024",5,True,True,True,True,4
0000205402,"2021,2022,2023,2024",8,True,True,True,True,4
0000215466,"2021,2022,2023,2024",4,True,True,True,True,4
0000216085,"2021,2022,2023,2024",4,True,True,True,True,4
0000216228,"2021,2022,2023,2024",4,True,True,True,True,4
0000216877,"2021,2022,2023",3,True,True,True,False,3
0000217346,"2021,2022,2023,2024",4,True,True,True,True,4
0000225211,"2021,2022",2,True,True,False,False,2
0000225628,"2021,2022",2,True,True,False,False,2
0000225648,2021,1,True,False,False,False,1
0000230557,"2021,2022,2023,2024",4,True,True,True,True,4
0000275053,"2021,2022,2023,2024",5,True,True,True,True,4
0000275880,"2021,2022,2023,2024",4,True,True,True,True,4
0000276720,"2021,2022,2023,2024",4,True,True,True,True,4
0000277135,"2021,2022,2023,2024",4,True,True,True,True,4
0000277509,"2021,2022,2023,2024",4,True,True,True,True,4
0000277638,"2021,2022,2023,2024",4,True,True,True,True,4
0000277948,"2021,2022,2023,2024",4,True,True,True,True,4
0000278165,"2021,2022,2023,2024",4,True,True,True,True,4
0000278166,"2021,2022,2023,2024",4,True,True,True,True,4
0000310142,"2021,2022,2023,2024",4,True,True,True,True,4
0000310158,"2021,2022,2023,2024",5,True,True,True,True,4
0000310354,"2021,2022,2023,2024",4,True,True,True,True,4
0000310522,"2021,2022,2023,2024",4,True,True,True,True,4
0000310764,"2021,2022,2023,2024",4,True,True,True,True,4
0000310826,"2021,2022",2,True,True,False,False,2
0000311094,"2021,2022,2023,2024",4,True,True,True,True,4
0000311817,2021,2,True,False,False,False,1
0000312257,"2021,2022,2023,2024",4,True,True,True,True,4
0000313143,"2021,2022,2023,2024",4,True,True,True,True,4
0000313151,"2021,2022",2,True,True,False,False,2
0000313364,"2021,2022,2023,2024",4,True,True,True,True,4
0000313616,"2021,2022,2023,2024",4,True,True,True,True,4
0000313927,"2021,2022,2023,2024",4,True,True,True,True,4
0000314203,"2021,2022,2023,2024",11,True,True,True,True,4
0000314227,"2021,2022,2023,2024",5,True,True,True,True,4
0000314489,"2021,2022,2023,2024",5,True,True,True,True,4
0000314808,"2021,2022,2023,2024",4,True,True,True,True,4
0000315131,"2021,2022,2024",3,True,True,False,True,3
0000315189,"2021,2022,2023,2024",4,True,True,True,True,4
0000315213,"2021,2022,2023,2024",4,True,True,True,True,4
0000315256,"2021,2022,2023,2024",8,True,True,True,True,4
0000315293,"2021,2022,2023,2024",5,True,True,True,True,4
0000315374,"2021,2022,2023,2024",4,True,True,True,True,4
0000315545,"2021,2022,2023,2024",5,True,True,True,True,4
0000315709,"2021,2022,2023,2024",4,True,True,True,True,4
0000315852,"2021,2022,2023,2024",4,True,True,True,True,4
0000315858,"2021,2022,2023",5,True,True,True,False,3
0000315958,"2021,2022,2023,2024",4,True,True,True,True,4
0000316253,"2021,2022,2023,2024",8,True,True,True,True,4
0000316709,"2021,2022,2023,2024",4,True,True,True,True,4
0000317187,"2021,2022,2023,2024",4,True,True,True,True,4
0000317540,"2021,2022,2023,2024",4,True,True,True,True,4
0000317788,"2021,2022,2023,2024",4,True,True,True,True,4
0000318154,"2021,2022,2023,2024",4,True,True,True,True,4
0000318299,"2021,2022,2023,2024",4,True,True,True,True,4
0000318300,"2021,2022,2023,2024",4,True,True,True,True,4
0000318306,"2021,2022,2023,2024",5,True,True,True,True,4
0000318673,"2021,2022,2023,2024",4,True,True,True,True,4
0000318833,"2021,2022,2023,2024",4,True,True,True,True,4
0000319016,"2021,2022,2023",3,True,True,True,False,3
0000319201,"2021,2022,2023,2024",4,True,True,True,True,4
0000319458,"2021,2022,2023,2024",6,True,True,True,True,4
0000319654,"2021,2022,2023,2024",4,True,True,True,True,4
0000319655,"2021,2022,2023,2024",6,True,True,True,True,4
0000319687,"2021,2022,2023,2024",4,True,True,True,True,4
0000320017,"2021,2022,2023,2024",5,True,True,True,True,4
0000320121,"2021,2022,2023,2024",4,True,True,True,True,4
0000320187,"2021,2022,2023,2024",4,True,True,True,True,4
0000320193,"2021,2022,2023,2024",4,True,True,True,True,4
0000320335,"2021,2022,2023,2024",4,True,True,True,True,4
0000320340,"2021,2022,2023,2024",4,True,True,True,True,4
0000320575,2021,2,True,False,False,False,1
0000350698,"2021,2022,2023,2024",4,True,True,True,True,4
0000350737,"2021,2022",2,True,True,False,False,2
0000350852,"2021,2022,2023,2024",4,True,True,True,True,4
0000350868,"2021,2022,2023,2024",6,True,True,True,True,4
0000350894,"2021,2022,2023,2024",6,True,True,True,True,4
0000351569,"2021,2022,2023,2024",4,True,True,True,True,4
0000351789,"2021,2022,2023,2024",4,True,True,True,True,4
0000351817,"2021,2022,2023,2024",4,True,True,True,True,4
0000351834,"2021,2022,2023,2024",4,True,True,True,True,4
0000351998,"2021,2022,2023,2024",5,True,True,True,True,4
0000352049,"2021,2022,2023,2024",4,True,True,True,True,4
0000352541,"2021,2022,2023,2024",4,True,True,True,True,4
0000352825,"2021,2022,2023,2024",5,True,True,True,True,4
0000352915,"2021,2022,2023,2024",4,True,True,True,True,4
0000352955,"2021,2022,2023,2024",5,True,True,True,True,4
0000352991,"2021,2022,2023,2024",4,True,True,True,True,4
0000352998,2021,1,True,False,False,False,1
0000353020,2021,1,True,False,False,False,1
0000353184,"2021,2022,2023,2024",5,True,True,True,True,4
0000353569,"2021,2022",3,True,True,False,False,2
0000354190,"2021,2022,2023,2024",4,True,True,True,True,4
0000354647,"2021,2022,2023,2024",4,True,True,True,True,4
0000354707,"2021,2022,2023,2024",4,True,True,True,True,4
0000354908,2021,1,True,False,False,False,1
0000354950,"2021,2022,2023,2024",4,True,True,True,True,4
0000354963,"2021,2022,2023,2024",4,True,True,True,True,4
0000355019,"2021,2022,2023,2024",4,True,True,True,True,4
0000355379,"2021,2022,2023",3,True,True,True,False,3
0000355573,2021,1,True,False,False,False,1
0000355811,"2021,2022,2023,2024",4,True,True,True,True,4
0000355948,"2021,2022,2023,2024",4,True,True,True,True,4
0000356037,"2021,2022,2023,2024",4,True,True,True,True,4
0000356171,"2021,2022,2023,2024",4,True,True,True,True,4
0000356309,"2021,2022,2023,2024",5,True,True,True,True,4
0000356590,"2021,2022,2023,2024",5,True,True,True,True,4
0000357173,"2021,2022,2023,2024",4,True,True,True,True,4
0000357294,"2021,2022,2023,2024",5,True,True,True,True,4
0000357301,"2021,2022,2023,2024",4,True,True,True,True,4
0000700564,"2021,2022,2023,2024",4,True,True,True,True,4
0000700565,"2021,2022,2023,2024",4,True,True,True,True,4
0000700764,"2021,2022,2023,2024",5,True,True,True,True,4
0000700841,"2021,2022,2023,2024",8,True,True,True,True,4
0000700923,"2021,2022,2023,2024",4,True,True,True,True,4
0000701288,"2021,2022,2023,2024",4,True,True,True,True,4
0000701347,"2021,2022,2023,2024",4,True,True,True,True,4
0000701374,"2021,2022,2023,2024",5,True,True,True,True,4
0000701719,"2021,2022,2023,2024",5,True,True,True,True,4
0000701869,2021,2,True,False,False,False,1
0000701985,"2021,2022,2023,2024",4,True,True,True,True,4
0000702165,"2021,2022,2023,2024",4,True,True,True,True,4
0000702325,2021,1,True,False,False,False,1
0000702513,2021,1,True,False,False,False,1
0000703351,"2021,2022,2023,2024",4,True,True,True,True,4
0000703604,"2021,2022,2023,2024",5,True,True,True,True,4
0000704172,"2021,2023,2024",11,True,False,True,True,3
0000704415,"2021,2022",3,True,True,False,False,2
0000704440,"2021,2022,2023,2024",4,True,True,True,True,4
0000704532,"2021,2022,2023,2024",4,True,True,True,True,4
0000704562,"2021,2022,2023,2024",5,True,True,True,True,4
0000705432,"2021,2022,2023,2024",4,True,True,True,True,4
0000706129,"2021,2022,2023,2024",4,True,True,True,True,4
0000706698,"2021,2022,2023,2024",5,True,True,True,True,4
0000706863,"2021,2022,2023,2024",5,True,True,True,True,4
0000707179,"2021,2022,2023,2024",5,True,True,True,True,4
0000707388,"2021,2022,2023,2024",5,True,True,True,True,4
0000707511,"2021,2022,2023",3,True,True,True,False,3
0000707549,"2021,2022,2023,2024",4,True,True,True,True,4
0000707605,"2021,2022,2023,2024",5,True,True,True,True,4
0000708781,"2021,2022,2023,2024",4,True,True,True,True,4
0000708818,"2021,2022,2023",4,True,True,True,False,3
0000708821,"2021,2022,2023,2024",5,True,True,True,True,4
0000708955,"2021,2022,2023,2024",4,True,True,True,True,4
0000709005,"2021,2022,2023,2024",5,True,True,True,True,4
0000709283,"2021,2022,2023,2024",4,True,True,True,True,4
0000709337,"2021,2022,2023,2024",6,True,True,True,True,4
0000710752,"2021,2022,2023,2024",4,True,True,True,True,4
0000710782,"2021,2022",2,True,True,False,False,2
0000711034,"2021,2022,2023,2024",5,True,True,True,True,4
0000711377,"2021,2022,2023,2024",4,True,True,True,True,4
0000711404,"2021,2022,2023,2024",4,True,True,True,True,4
0000711477,2021,1,True,False,False,False,1
0000711669,"2021,2022,2023,2024",4,True,True,True,True,4
0000711772,"2021,2022,2023,2024",4,True,True,True,True,4
0000712034,"2021,2022,2023,2024",5,True,True,True,True,4
0000712515,"2021,2022,2023,2024",4,True,True,True,True,4
0000712534,"2021,2022,2023,2024",4,True,True,True,True,4
0000712537,"2021,2022,2023,2024",4,True,True,True,True,4
0000712770,"2021,2022,2023,2024",4,True,True,True,True,4
0000712771,"2021,2022,2023,2024",4,True,True,True,True,4
0000713425,"2021,2022,2023,2024",5,True,True,True,True,4
0000713676,"2021,2022,2023,2024",4,True,True,True,True,4
0000714256,"2021,2022,2023,2024",4,True,True,True,True,4
0000714310,"2021,2022,2023,2024",4,True,True,True,True,4
0000714395,"2021,2022,2023,2024",4,True,True,True,True,4
0000714562,"2021,2022,2023,2024",4,True,True,True,True,4
0000714712,"2021,2022,2023,2024",5,True,True,True,True,4
0000715072,"2021,2022,2023,2024",4,True,True,True,True,4
0000715446,"2021,2022,2023,2024",4,True,True,True,True,4
0000715579,"2021,2022,2023,2024",4,True,True,True,True,4
0000715787,"2021,2022,2023,2024",4,True,True,True,True,4
0000715812,2021,1,True,False,False,False,1
0000715957,"2021,2022,2023,2024",4,True,True,True,True,4
0000716006,"2021,2022,2023",4,True,True,True,False,3
0000716133,"2021,2022,2023,2024",6,True,True,True,True,4
0000716314,"2021,2022,2023,2024",5,True,True,True,True,4
0000716605,"2021,2022,2023,2024",4,True,True,True,True,4
0000716634,"2021,2022,2023,2024",8,True,True,True,True,4
0000716643,"2021,2022,2023,2024",4,True,True,True,True,4
0000717423,"2021,2022,2023,2024",4,True,True,True,True,4
0000717538,"2021,2022,2023,2024",4,True,True,True,True,4
0000717605,"2021,2022,2023,2024",4,True,True,True,True,4
0000717720,"2021,2022,2023,2024",5,True,True,True,True,4
0000717806,"2021,2022,2023,2024",4,True,True,True,True,4
0000717954,"2021,2022,2023,2024",4,True,True,True,True,4
0000718332,"2021,2022,2023,2024",4,True,True,True,True,4
0000718413,"2021,2022,2023,2024",4,True,True,True,True,4
0000718877,"2021,2022,2023",3,True,True,True,False,3
0000718937,"2021,2022,2023,2024",4,True,True,True,True,4
0000719135,"2021,2022,2023,2024",4,True,True,True,True,4
0000719220,"2021,2022,2023,2024",4,True,True,True,True,4
0000719274,"2021,2022,2023,2024",5,True,True,True,True,4
